Country;Electrolyzer;RES;RES ID;ID;Assumptions;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Tunisia;high_temp;PV;Tunisia_PV_2;Tunisia_PV_2_high_temp_baseline;baseline;2,3387355;2,186598955;2,058649455;1,948124095;1,850699018;1,763452247;1,684322029;1,611802302;1,544761179;1,482327507;1,423817115;1,382545058;1,345297249;1,310711282;1,278552569;1,247941622;1,218342098;1,1908997;1,164797622;1,140180422;1,116381209;1,088982319;1,062065863;1,036648356;1,016465461;0,973445172;0,949118749;0,926153012;0,904392737;0,883706977;0,863984307
Tunisia;high_temp;PV;Tunisia_PV_3;Tunisia_PV_3_high_temp_baseline;baseline;2,466099181;2,306356962;2,172066453;2,056109904;1,953936908;1,862472606;1,779547528;1,703577042;1,633370304;1,568010855;1,506779005;1,462653608;1,42280482;1,385788642;1,351354856;1,318572097;1,286872608;1,257465416;1,229486382;1,203086902;1,177562203;1,148480096;1,119909361;1,092921704;1,071454322;1,025919208;1,000091938;0,975701091;0,952582582;0,930597977;0,909629474
Tunisia;high_temp;PV;Tunisia_PV_4;Tunisia_PV_4_high_temp_baseline;baseline;2,900545077;2,711118569;2,551697523;2,413883897;2,292308131;2,183341326;2,084422696;1,993681425;1,909711288;1,831429781;1,757986552;1,707521369;1,662002976;1,619751768;1,58048037;1,543103675;1,506959741;1,473466992;1,441616712;1,411589176;1,382559989;1,348001693;1,31404662;1,281951936;1,256332966;1,202502557;1,171784102;1,142752243;1,115213533;1,089004744;1,063986951
Turkey;low_temp;Onshore;Turkey_Onshore_3;Turkey_Onshore_3_low_temp_baseline;baseline;5,303866957;5,167345435;5,047013492;4,939387504;4,841984273;4,752973985;4,670971051;4,594902087;4,523919339;4,457342028;4,394615512;4,300046491;4,228086597;4,158893672;4,092616046;4,029954229;3,968728195;3,909281455;3,8553898;3,800996431;3,74653527;3,699754127;3,655428518;3,612386201;3,57668236;3,48716179;3,440277107;3,395359353;3,352240513;3,310773776;3,270830095
Turkey;low_temp;Offshore_1;Turkey_Offshore_1;Turkey_Offshore_1_low_temp_baseline;baseline;5,942173224;5,752183373;5,593426813;5,457012964;5,337336292;5,230643276;5,134301858;5,046397674;4,965496399;4,890496587;4,820534681;4,68727605;4,572660358;4,470192438;4,377180903;4,291966283;4,214009353;4,140573905;4,071887027;4,008311766;3,946339287;3,873770122;3,80482516;3,740882694;3,684665298;3,59715807;3,539987477;3,486307193;3,435683963;3,387761635;3,342243923
Turkey;low_temp;Offshore_2;Turkey_Offshore_2;Turkey_Offshore_2_low_temp_baseline;baseline;7,747175155;7,502904261;7,299218447;7,124563675;6,971656338;6,835620131;6,713036297;6,601418766;6,498905244;6,40406595;6,315780162;6,14110433;5,990858181;5,85653122;5,734596784;5,622880313;5,520674966;5,424395768;5,334339975;5,250982935;5,169727782;5,074854775;4,984723009;4,901138783;4,827669965;4,713198188;4,638468264;4,568306491;4,502145641;4,439519441;4,380040005
Turkey;low_temp;PV;Turkey_PV_3;Turkey_PV_3_low_temp_baseline;baseline;2,112522039;2,001769526;1,910684596;1,83369806;1,767262251;1,708988541;1,657197786;1,610668049;1,568484522;1,529945903;1,494503651;1,451773491;1,413296063;1,377640102;1,344558427;1,313125429;1,282775161;1,254712785;1,228078021;1,203022958;1,178843685;1,15341235;1,128448177;1,105032694;1,087170522;1,044784252;1,022339891;1,001307719;0,981529382;0,962871302;0,945219834
Turkey;low_temp;PV;Turkey_PV_4;Turkey_PV_4_low_temp_baseline;baseline;2,484490563;2,353511371;2,245722932;2,154560772;2,075842843;2,006753146;1,94531193;1,890078374;1,839973713;1,794170878;1,7520229;1,702100821;1,657154557;1,615507274;1,576870119;1,540158398;1,504708868;1,471935752;1,440830566;1,411572291;1,383335488;1,353352094;1,323922951;1,296316634;1,275229921;1,225384233;1,198935463;1,174148095;1,150835943;1,128841948;1,10803248
Turkey;high_temp;Onshore;Turkey_Onshore_3;Turkey_Onshore_3_high_temp_baseline;baseline;5,249403815;5,07619328;4,920031173;4,777201989;4,645045454;4,521591135;4,40533794;4,295114757;4,189988919;4,089204099;3,992136977;3,91236556;3,852773432;3,795354087;3,740260941;3,688152946;3,637052119;3,587284881;3,542332544;3,496647822;3,450633845;3,409032248;3,3693816;3,330607255;3,298297586;3,216057377;3,172842053;3,131152867;3,090838825;3,051767714;3,013823018
Turkey;high_temp;Offshore_1;Turkey_Offshore_1;Turkey_Offshore_1_high_temp_baseline;baseline;5,77552126;5,552548957;5,361319982;5,1927656;5,041147474;4,902607287;4,774426412;4,654616229;4,541676667;4,434446471;4,332006415;4,219363799;4,12298202;4,037088571;3,959311143;3,888195011;3,823291028;3,762149522;3,70500159;3,652202496;3,600575733;3,537814927;3,478040073;3,422528945;3,373793191;3,296105938;3,24592192;3,198672557;3,153971781;3,111502454;3,071000903
Turkey;high_temp;Offshore_2;Turkey_Offshore_2;Turkey_Offshore_2_high_temp_baseline;baseline;7,338724656;7,063243602;6,827852351;6,621112917;6,435791647;6,267027814;6,111398976;5,966403852;5,830157598;5,701202898;5,578387859;5,435901298;5,314270666;5,20608026;5,108287454;5,019028486;4,937734893;4,861252373;4,789886128;4,724102774;4,659799354;4,581121439;4,506273622;4,436917856;4,376320764;4,278126135;4,21558347;4,156829809;4,101369601;4,048795955;3,998770752
Turkey;high_temp;PV;Turkey_PV_3;Turkey_PV_3_high_temp_baseline;baseline;2,521797499;2,355417873;2,215254094;2,093971448;1,986879452;1,890807606;1,803518201;1,723376153;1,649152194;1,579899851;1,514875472;1,471502013;1,432387463;1,396085002;1,362347455;1,330239901;1,299191945;1,270426706;1,243074871;1,21729217;1,192367938;1,161438596;1,131055407;1,102299064;1,079130174;1,031769624;1,004286642;0,978274293;0,953563379;0,930011087;0,907495825
Turkey;high_temp;PV;Turkey_PV_4;Turkey_PV_4_high_temp_baseline;baseline;2,933931993;2,740624197;2,577766342;2,436832653;2,312371102;2,20069647;2,099207763;2,006004405;1,919657473;1,839066697;1,763367496;1,711463346;1,66457343;1,621006614;1,580468966;1,541870198;1,504545822;1,469908752;1,436947887;1,405839489;1,375759391;1,342121748;1,309069894;1,277857082;1,253089152;1,20015793;1,170264411;1,142040897;1,115296432;1,089869924;1,065624296
Trinidad and Tobago;low_temp;Offshore_1;Trinidad_and_Tobago_Offshore_1;Trinidad_and_Tobago_Offshore_1_low_temp_baseline;baseline;4,460857112;4,320308968;4,20312955;4,10266692;4,014727758;3,936504694;3,86602951;3,801870962;3,742956925;3,688464286;3,637747861;3,537186133;3,450693032;3,373367076;3,303177245;3,238871246;3,180042158;3,124625143;3,072791568;3,024815403;2,978048754;2,923314823;2,871314895;2,823089189;2,78069245;2,714681322;2,671563441;2,631078866;2,592900699;2,556760218;2,522433872
Trinidad and Tobago;low_temp;Offshore_2;Trinidad_and_Tobago_Offshore_2;Trinidad_and_Tobago_Offshore_2_low_temp_baseline;baseline;5,786233565;5,604648869;5,453341576;5,323691464;5,210264692;5,10942356;5,018617839;4,935993149;4,860160475;4,790053463;4,724836317;4,594223166;4,481882851;4,381449148;4,2902841;4,20676118;4,130351868;4,058374278;3,991050988;3,928737838;3,86799565;3,797160738;3,7298684;3,667470671;3,61263801;3,527116923;3,471331424;3,418960747;3,369580748;3,32284278;3,278456812
Trinidad and Tobago;low_temp;PV;Trinidad_and_Tobago_PV_4;Trinidad_and_Tobago_PV_4_low_temp_baseline;baseline;2,512865252;2,380835848;2,272224077;2,180399619;2,101138713;2,031597429;1,969776489;1,914220946;1,863841514;1,817803107;1,77545252;1,724879285;1,679347299;1,637157417;1,598017026;1,560826975;1,524915185;1,491714933;1,46020426;1,430564614;1,401959501;1,371569922;1,34174216;1,313761859;1,292388985;1,241870293;1,215063434;1,189940418;1,166312544;1,144020636;1,122929259
Trinidad and Tobago;high_temp;Offshore_1;Trinidad_and_Tobago_Offshore_1;Trinidad_and_Tobago_Offshore_1_high_temp_baseline;baseline;4,163781476;4,009812522;3,878706652;3,763997128;3,661597622;3,568765535;3,483572966;3,404614035;3,330832442;3,261414581;3,195720483;3,114327703;3,044881723;2,983135612;2,927347245;2,876449636;2,830117935;2,786545013;2,745906353;2,708470105;2,671884434;2,627265773;2,584854915;2,545606288;2,51139614;2,455619454;2,420315251;2,3872;2,355990536;2,326454474;2,29839882
Trinidad and Tobago;high_temp;Offshore_2;Trinidad_and_Tobago_Offshore_2;Trinidad_and_Tobago_Offshore_2_high_temp_baseline;baseline;5,275779915;5,086872732;4,92669918;4,787132953;4,663041522;4,550981894;4,448535193;4,353938597;4,265868529;4,183306302;4,105451321;4,002147989;3,914146141;3,835998712;3,765473782;3,70120539;3,642781125;3,587879583;3,536729955;3,489681187;3,443705934;3,387325814;3,333767941;3,284266149;3,241245749;3,170364349;3,125886432;3,084217648;3,044994739;3,007919633;2,97274482
Trinidad and Tobago;high_temp;PV;Trinidad_and_Tobago_PV_4;Trinidad_and_Tobago_PV_4_high_temp_baseline;baseline;2,859158591;2,675731581;2,521634305;2,388653254;2,271538396;2,16674268;2,071763846;1,984774427;1,904401245;1,829587612;1,759503767;1,709418159;1,664265097;1,622365699;1,583434274;1,546385451;1,51055694;1,477371665;1,445819851;1,416083457;1,387336519;1,353961856;1,321160526;1,290198167;1,265728978;1,21278858;1,183101687;1,155086854;1,128552706;1,103337816;1,079304832
Taiwan;low_temp;Onshore;Taiwan_Onshore_3;Taiwan_Onshore_3_low_temp_baseline;baseline;3,300191184;3,211955236;3,133899597;3,063834427;3,000198179;2,94183974;2,887887102;2,837664456;2,790637813;2,746378159;2,704535793;2,645846492;2,60108645;2,558043509;2,516807994;2,477809664;2,439707188;2,402711248;2,369141504;2,335274863;2,301378087;2,271902824;2,243950033;2,216798975;2,194163609;2,138535536;2,109078639;2,080842914;2,053724324;2,02763195;2,002485859
Taiwan;low_temp;Offshore_1;Taiwan_Offshore_1;Taiwan_Offshore_1_low_temp_baseline;baseline;3,748050402;3,629224542;3,530067673;3,444982572;3,370440531;3,304078948;3,244241299;3,189722903;3,139621281;3,093243505;3,050046396;2,965731059;2,893211473;2,828378019;2,769527806;2,715610852;2,66628598;2,619821939;2,57636241;2,536137102;2,496925905;2,450811973;2,4069976;2,366354119;2,330602853;2,275067173;2,238725198;2,20459573;2,172404296;2,141925262;2,112970912
Taiwan;low_temp;Offshore_2;Taiwan_Offshore_2;Taiwan_Offshore_2_low_temp_baseline;baseline;4,760658142;4,610399091;4,485090194;4,377629579;4,283540202;4,199824678;4,124381529;4,055682572;3,992583043;3,93420404;3,879856635;3,772602063;3,680352451;3,597880098;3,523018813;3,454432954;3,391688522;3,33258325;3,277299914;3,226130716;3,176251532;3,118108239;3,062873255;3,011656904;2,96665222;2,896445817;2,850657303;2,807672458;2,767143034;2,728782766;2,692353522
Taiwan;low_temp;PV;Taiwan_PV_4;Taiwan_PV_4_low_temp_baseline;baseline;2,670403883;2,529585562;2,413695755;2,315678081;2,231037101;2,156745782;2,090676002;2,031278957;1,977395026;1,928135152;1,88280387;1,829242391;1,7810231;1,736344533;1,694896758;1,655514324;1,6174846;1,582328095;1,548961064;1,517576203;1,487286342;1,455005692;1,423322826;1,393601473;1,370890557;1,317265617;1,2887944;1,262110753;1,237014384;1,213336338;1,190932858
Taiwan;high_temp;Onshore;Taiwan_Onshore_3;Taiwan_Onshore_3_high_temp_baseline;baseline;3,607395445;3,473158081;3,350916634;3,238013354;3,132540067;3,033078712;2,93854465;2,848087554;2,76102626;2,676804513;2,594960051;2,539713891;2,49764277;2,45703762;2,41799298;2,380929048;2,344563581;2,309104904;2,276787814;2,244039272;2,211120608;2,179839847;2,149797926;2,120302221;2,094897943;2,037821171;2,005530384;1,974201445;1,943732027;1,914032181;1,88502229
Taiwan;high_temp;Offshore_1;Taiwan_Offshore_1;Taiwan_Offshore_1_high_temp_baseline;baseline;3,64699922;3,504441675;3,382128681;3,274313563;3,177361256;3,088829108;3,006997634;2,93061083;2,858723109;2,790604401;2,725678799;2,654912427;2,594382755;2,540458155;2,491646253;2,447031967;2,406333007;2,368007918;2,332202379;2,299140337;2,266822366;2,227175385;2,189427088;2,154381445;2,123619016;2,074651975;2,043014888;2,013243067;1,985093499;1,958366646;1,93289669
Taiwan;high_temp;Offshore_2;Taiwan_Offshore_2;Taiwan_Offshore_2_high_temp_baseline;baseline;4,469605742;4,301960731;4,158895729;4,033444447;3,921203557;3,819216594;3,725404358;3,638249767;3,55661216;3,479612189;3,406557435;3,319888476;3,245950813;3,180217994;3,12083342;3,066660075;3,017352045;2,970982995;2,927740267;2,887910033;2,848984861;2,801263761;2,755897808;2,71390424;2,677282767;2,617671796;2,579886085;2,544434068;2,511013586;2,479376655;2,449317315
Taiwan;high_temp;PV;Taiwan_PV_4;Taiwan_PV_4_high_temp_baseline;baseline;3,175448211;2,972980586;2,80298822;2,656373971;2,527323586;2,411909216;2,307360258;2,211653479;2,123268763;2,041036482;1,964038296;1,904849599;1,851292982;1,801478468;1,755072964;1,710860462;1,668100659;1,628356836;1,59050386;1,554733288;1,520130422;1,481891186;1,444307964;1,408762552;1,380325189;1,320889658;1,286841195;1,254639242;1,224070679;1,194955642;1,167141009
Ukraine;low_temp;Onshore;Ukraine_Onshore_3;Ukraine_Onshore_3_low_temp_baseline;baseline;5,220712899;5,08684871;4,968910739;4,863473233;4,768094344;4,680974809;4,60075224;4,526371288;4,456998493;4,391964606;4,33072442;4,23753021;4,166616539;4,098429717;4,033115914;3,97136545;3,911029992;3,852448051;3,799340523;3,745738661;3,692070072;3,645810961;3,601974602;3,559405657;3,524070095;3,435714027;3,389369932;3,344966852;3,30233904;3,261341662;3,221847409
Ukraine;low_temp;Offshore_1;Ukraine_Offshore_1;Ukraine_Offshore_1_low_temp_baseline;baseline;5,031688513;4,873079136;4,740831517;4,627441703;4,52817925;4,439877173;4,36031512;4,287878489;4,221357801;4,15982448;4,102550678;3,98907369;3,891466138;3,804199751;3,724983641;3,65240522;3,586005293;3,523455155;3,464947853;3,410792113;3,358001995;3,296537827;3,238148178;3,184006929;3,136432646;3,06221414;3,013810775;2,968371378;2,92552778;2,884977347;2,846468329
Ukraine;low_temp;Offshore_2;Ukraine_Offshore_2;Ukraine_Offshore_2_low_temp_baseline;baseline;7,18993073;6,96404669;6,77579415;6,614459054;6,47328761;6,347758417;6,234701681;6,131812479;6,037364296;5,950031657;5,868775656;5,706539501;5,567000253;5,44225035;5,329013154;5,225268337;5,130359418;5,040955192;4,957332129;4,879932221;4,804483624;4,716633011;4,633178199;4,555799066;4,487813513;4,381700419;4,312522762;4,24758382;4,186356996;4,128409429;4,073381042
Ukraine;low_temp;PV;Ukraine_PV_4;Ukraine_PV_4_low_temp_baseline;baseline;4,164854918;3,946304082;3,766539637;3,614578362;3,483423699;3,368364862;3,266090258;3,174189978;3,090859819;3,014716653;2,944678618;2,86045412;2,784609996;2,714326037;2,649115091;2,58715337;2,527325772;2,472006642;2,419500973;2,370108327;2,322441844;2,272339531;2,223157573;2,177026693;2,141836399;2,058331139;2,014113467;1,972677953;1,933712618;1,896954305;1,862179119
Ukraine;high_temp;Onshore;Ukraine_Onshore_3;Ukraine_Onshore_3_high_temp_baseline;baseline;5,19298013;5,020636456;4,865247244;4,723130676;4,591651265;4,468857674;4,353264153;4,243712395;4,139280811;4,039222981;3,94292471;3,862877857;3,802779695;3,744844058;3,689220579;3,636557086;3,584901301;3,534574206;3,489003686;3,442723117;3,396130421;3,355080479;3,315964336;3,2777246;3,245861111;3,164876215;3,122310885;3,081262826;3,041583794;3,003144087;2,9658295
Ukraine;high_temp;Offshore_1;Ukraine_Offshore_1;Ukraine_Offshore_1_high_temp_baseline;baseline;4,720723631;4,543305848;4,391852595;4,259002522;4,140102353;4,032027606;3,932580741;3,840158165;3,753554015;3,671838526;3,594279437;3,503068957;3,425283461;3,356148677;3,293706817;3,236759074;3,184941377;3,13622125;3,090797052;3,048971553;3,008098002;2,958099009;2,910581227;2,866619943;2,828328973;2,765744631;2,726212901;2,689143458;2,654217864;2,621174791;2,589797219
Ukraine;high_temp;Offshore_2;Ukraine_Offshore_2;Ukraine_Offshore_2_high_temp_baseline;baseline;6,577449144;6,340031087;6,13845713;5,962576685;5,805977633;5,664357724;5,534693629;5,414781315;5,30296527;5,197970713;5,098795186;4,970595867;4,861395564;4,764430004;4,676927756;4,597192761;4,52471323;4,456606116;4,393156374;4,334797733;4,277769927;4,207851255;4,141433748;4,08005049;4,026714937;3,938761814;3,883606648;3,831937609;3,783303629;3,737334577;3,693723108
Ukraine;high_temp;PV;Ukraine_PV_4;Ukraine_PV_4_high_temp_baseline;baseline;4,748683305;4,441621349;4,1831907;3,959722421;3,762477901;3,585551616;3,424776021;3,277105931;3,140251642;3,012449659;2,892313669;2,810375672;2,73652325;2,667998955;2,604335216;2,54374874;2,485151293;2,43088507;2,379290196;2,330667309;2,283658078;2,22984201;2,17691977;2,126978805;2,087699933;2,00139926;1,95340648;1,908128845;1,865253896;1,824518065;1,785697094
United Kingdom;low_temp;Onshore;United_Kingdom_Onshore_2;United_Kingdom_Onshore_2_low_temp_baseline;baseline;3,069939812;2,988358973;2,91621957;2,851488233;2,792715044;2,738831195;2,689027033;2,642675069;2,599279475;2,558441875;2,519837516;2,465427697;2,423987566;2,384139447;2,345968027;2,30987446;2,274608848;2,240367882;2,209315048;2,177979073;2,146608656;2,119572568;2,09394818;2,069063628;2,048386531;1,996895469;1,96982744;1,943890748;1,91898886;1,895037421;1,871962279
United Kingdom;low_temp;Onshore;United_Kingdom_Onshore_3;United_Kingdom_Onshore_3_low_temp_baseline;baseline;4,064532054;3,955500093;3,85897826;3,772267949;3,69344458;3,621089188;3,554126619;3,491723395;3,433220709;3,378089035;3,325896507;3,253683367;3,198600151;3,145628948;3,094880784;3,046884071;2,999989363;2,954455711;2,913135384;2,871450319;2,829728572;2,793015838;2,75817854;2,724330153;2,696033796;2,627207292;2,590543054;2,555383667;2,521600766;2,48908216;2,45772921
United Kingdom;low_temp;Offshore_1;United_Kingdom_Offshore_1;United_Kingdom_Offshore_1_low_temp_baseline;baseline;3,805050953;3,684878593;3,584653256;3,498697708;3,423432968;3,356462885;3,296107494;3,241145123;3,190660609;3,143951322;3,100466502;3,014757353;2,941038951;2,87513374;2,815310678;2,760502427;2,710362169;2,663130034;2,618952079;2,578061809;2,538202413;2,491535995;2,447200389;2,406082113;2,369932324;2,313657065;2,276893799;2,242375314;2,209822962;2,179007683;2,149738924
United Kingdom;low_temp;Offshore_2;United_Kingdom_Offshore_2;United_Kingdom_Offshore_2_low_temp_baseline;baseline;4,975624778;4,819364943;4,689146865;4,577556644;4,479920814;4,393110679;4,314932828;4,243792328;4,178494486;4,118122124;4,06195636;3,949626869;3,853008589;3,766628141;3,688217439;3,61637798;3,550655217;3,4887435;3,430834047;3,377232623;3,324982727;3,264124422;3,206310325;3,15270278;3,105597567;3,03211;2,984183714;2,939192194;2,896770897;2,856620168;2,818490732
United Kingdom;low_temp;PV;United_Kingdom_PV_4;United_Kingdom_PV_4_low_temp_baseline;baseline;3,382552518;3,20308595;3,055284674;2,930188566;2,822088813;2,727140987;2,642642049;2,566624598;2,497615461;2,43448508;2,376349776;2,309178293;2,248724578;2,19271761;2,140768565;2,091407536;2,04373567;1,999675588;1,957859557;1,918532527;1,88057419;1,839779317;1,79973937;1,762178776;1,733481958;1,665693429;1,629710773;1,595987726;1,564271088;1,534347273;1,506034553
United Kingdom;high_temp;Onshore;United_Kingdom_Onshore_2;United_Kingdom_Onshore_2_high_temp_baseline;baseline;3,127212823;3,021498458;2,926093217;2,83876688;2,757923168;2,682380413;2,611239189;2,543798644;2,479501547;2,417897006;2,358614468;2,309632065;2,272600823;2,236879795;2,202556816;2,170016777;2,138092981;2,106976186;2,078707789;2,050028362;2,021175711;1,995385804;1,970743682;1,946618888;1,926274116;1,876790228;1,850106831;1,824322024;1,79934597;1,775099969;1,75151463
United Kingdom;high_temp;Onshore;United_Kingdom_Onshore_3;United_Kingdom_Onshore_3_high_temp_baseline;baseline;4,264792688;4,117499409;3,984131799;3,861625458;3,747783272;3,640975047;3,539956196;3,443753102;3,351587797;3,262826824;3,176945527;3,110197437;3,05954104;3,010642589;2,963619308;2,918987781;2,875177383;2,832444173;2,793530866;2,754055158;2,714337243;2,676463896;2,640028474;2,604177745;2,573263182;2,503348242;2,46378249;2,425298033;2,387765113;2,351068682;2,315105881
United Kingdom;high_temp;Offshore_1;United_Kingdom_Offshore_1;United_Kingdom_Offshore_1_high_temp_baseline;baseline;3,597915167;3,462981492;3,347877246;3,246993852;3,156786504;3,074875511;2,999587668;2,929702499;2,864302733;2,80268162;2,744283037;2,673914585;2,613822268;2,560355782;2,512016804;2,467887293;2,427686445;2,389862361;2,354564326;2,322020933;2,290214848;2,251347056;2,214381727;2,180134941;2,150211032;2,101834436;2,070993577;2,042032964;2,01470893;1,988821473;1,964204464
United Kingdom;high_temp;Offshore_2;United_Kingdom_Offshore_2;United_Kingdom_Offshore_2_high_temp_baseline;baseline;4,574232133;4,408846767;4,268436468;4,145938046;4,036889793;3,938298263;3,848060061;3,76464201;3,68689273;3,61392587;3,545044672;3,455623939;3,379424364;3,311740874;3,250645133;3,194956804;3,144318911;3,096726892;3,052378;3,01157277;2,971698132;2,922228507;2,875206081;2,83169295;2,793776884;2,731860802;2,692711661;2,655990488;2,621382557;2,588629571;2,557517005
United Kingdom;high_temp;PV;United_Kingdom_PV_4;United_Kingdom_PV_4_high_temp_baseline;baseline;4,204468784;3,924978606;3,689114268;3,484623921;3,303671257;3,140957991;2,992743247;2,856292175;2,729547277;2,610922967;2,499171994;2,425170502;2,35828581;2,296119347;2,23825293;2,183141002;2,129841946;2,080355018;2,033247699;1,98876837;1,945750176;1,895118923;1,845349649;1,79820602;1,760148013;1,682608189;1,637464224;1,594692611;1,554017018;1,515204109;1,478055126
United States;low_temp;Onshore;United_States_Onshore_2;United_States_Onshore_2_low_temp_baseline;baseline;2,977324618;2,899790214;2,831382437;2,770139372;2,714662377;2,663920719;2,617133821;2,573696931;2,533132375;2,495056531;2,459156831;2,40605557;2,365611835;2,326721931;2,289468496;2,254243016;2,219825689;2,186408465;2,156102713;2,125520763;2,09490532;2,068724383;2,043917901;2,019830362;1,999847383;1,949775148;1,923543468;1,89841286;1,874289331;1,851090749;1,828744921
United States;low_temp;Onshore;United_States_Onshore_3;United_States_Onshore_3_low_temp_baseline;baseline;3,974576661;3,870015155;3,777659707;3,694884501;3,619817405;3,551078583;3,487622944;3,428640691;3,373492087;3,321663264;3,272735447;3,2020338;3,148178141;3,096391217;3,046782946;2,999874246;2,954041785;2,909540969;2,869181422;2,828455004;2,787684703;2,752502585;2,71915522;2,686770029;2,659849681;2,592919304;2,557704063;2,523959357;2,491559746;2,460395605;2,430370575
United States;low_temp;Offshore_1;United_States_Offshore_1;United_States_Offshore_1_low_temp_baseline;baseline;6,047098568;5,856357845;5,697306517;5,560924829;5,441526729;5,335305431;5,239591997;5,152445604;5,072412392;4,998376156;4,929461968;4,793139702;4,675884201;4,571053122;4,475893974;4,388709566;4,308948261;4,233811994;4,163532814;4,098481774;4,035070973;3,96098145;3,890594102;3,825318622;3,767939529;3,678559692;3,620199186;3,56540524;3,513735047;3,464824609;3,418371118
United States;low_temp;Offshore_2;United_States_Offshore_2;United_States_Offshore_2_low_temp_baseline;baseline;4,090267487;3,960554883;3,852322042;3,759459483;3,678115468;3,605711059;3,540438011;3,480981275;3,426355668;3,375804749;3,328735535;3,236664842;3,157470209;3,086666115;3,02239379;2,963507094;2,909633456;2,858883407;2,81141359;2,767474509;2,724643416;2,67452857;2,626916999;2,582760233;2,543937902;2,483513648;2,444035037;2,406966988;2,372010334;2,338919149;2,30748884
United States;low_temp;PV;United_States_PV_1;United_States_PV_1_low_temp_baseline;baseline;2,329316645;2,207609343;2,107552333;2,02301338;1,950086367;1,886141478;1,829330121;1,778307127;1,732065487;1,689833262;1,651006694;1,603669305;1,561037278;1,521528675;1,484869728;1,450037603;1,416406928;1,385307992;1,355790418;1,328021693;1,301224394;1,273152926;1,245597117;1,219750775;1,200034256;1,153247689;1,128473284;1,105257675;1,083426065;1,062831012;1,043347071
United States;low_temp;PV;United_States_PV_2;United_States_PV_2_low_temp_baseline;baseline;2,476470437;2,346761674;2,240097078;2,149950664;2,07216535;2,003942242;1,943313825;1,888848336;1,839473901;1,794368827;1,752890415;1,702569275;1,657247366;1,61524475;1,576270431;1,539238307;1,50348434;1,470420399;1,43903745;1,409513069;1,381021943;1,351137664;1,321804605;1,294289416;1,273281896;1,223556786;1,197190959;1,172482281;1,149245001;1,127322434;1,106581266
United States;low_temp;PV;United_States_PV_3;United_States_PV_3_low_temp_baseline;baseline;2,602099034;2,46618772;2,354457849;2,260060059;2,17863147;2,107234763;2,043805204;1,986840353;1,935215474;1,888068386;1,844724755;1,791550758;1,743649972;1,699253138;1,658052858;1,618905633;1,581112365;1,546157129;1,512978;1,481760993;1,451637873;1,420321518;1,389580428;1,360746409;1,338750782;1,286555978;1,258917806;1,233018616;1,208663407;1,185687693;1,163951529
United States;low_temp;PV;United_States_PV_4;United_States_PV_4_low_temp_baseline;baseline;3,242351961;3,073425179;2,934593354;2,817330552;2,716206183;2,627564238;2,548834903;2,478148285;2,414104627;2,355630975;2,301888173;2,235487429;2,175669401;2,120226076;2,068773618;2,019885032;1,972687914;1,929033723;1,887597365;1,848610759;1,810990576;1,771921861;1,733570821;1,697598945;1,670158305;1,605042686;1,570562689;1,538252159;1,507867823;1,479204475;1,452087527
United States;high_temp;Onshore;United_States_Onshore_2;United_States_Onshore_2_high_temp_baseline;baseline;3,078889686;2,96968909;2,870757294;2,779863759;2,695410619;2,616213871;2,541371274;2,470178841;2,402075967;2,336608199;2,273401252;2,227025285;2,19216789;2,158573475;2,126327813;2,095803794;2,06587586;2,036728732;2,010337271;1,983551237;1,95659988;1,931636497;1,907805162;1,884496023;1,86486827;1,817051616;1,791330895;1,766502952;1,74248143;1,719190809;1,69656464
United States;high_temp;Onshore;United_States_Onshore_3;United_States_Onshore_3_high_temp_baseline;baseline;4,142053026;3,99587534;3,863404305;3,741643787;3,628446514;3,522220348;3,42175096;3,326089726;3,234480064;3,146307446;3,061064496;2,997160161;2,948775169;2,902098974;2,857245031;2,814712049;2,772986178;2,7323146;2,695343996;2,657847331;2,620133145;2,585969553;2,553297127;2,521298087;2,494196544;2,429376493;2,394084602;2,359960704;2,326887641;2,294762762;2,263495544
United States;high_temp;Offshore_1;United_States_Offshore_1;United_States_Offshore_1_high_temp_baseline;baseline;5,844260994;5,617674967;5,423396182;5,252236879;5,098385345;4,957936052;4,828139363;4,706986321;4,592963938;4,484903469;4,381882335;4,268300342;4,171163747;4,084635714;4,006318094;3,934740571;3,869450112;3,807968736;3,750531224;3,697498245;3,645654727;3,582576301;3,522535253;3,466826836;3,417997291;3,339848785;3,289579746;3,242301111;3,197623059;3,155225517;3,114842519
United States;high_temp;Offshore_2;United_States_Offshore_2;United_States_Offshore_2_high_temp_baseline;baseline;3,87902799;3,731702008;3,606020785;3,495909178;3,39752696;3,308295995;3,226403657;3,15052804;3,079676008;3,013082794;2,950147104;2,874204729;2,809332877;2,751604733;2,699407671;2,651753299;2,608338328;2,567494088;2,529380002;2,494240691;2,459908426;2,417926539;2,378024168;2,341076385;2,308804564;2,256753099;2,223563179;2,192423812;2,163072736;2,135294708;2,108910964
