Country;Electrolyzer;RES;RES ID;ID;Assumptions;Potential (GW);original CF;;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Brazil;high_temp;PV;Brazil_PV_2;Brazil_PV_2_high_temp_optimistic;optimistic;64;0,22;;0,333331409;0,330958773;0,328586137;0,326213501;0,323840865;0,321468229;0,319095592;0,316722956;0,31435032;0,311977684;0,309605048;0,309848474;0,3100919;0,310335325;0,310578751;0,310822177;0,311065602;0,311309028;0,311552454;0,311795879;0,312039305;0,31190013;0,311760954;0,311621779;0,311482604;0,311343428;0,311204253;0,311065078;0,310925902;0,310786727;0,310647551
Brazil;high_temp;PV;Brazil_PV_3;Brazil_PV_3_high_temp_optimistic;optimistic;371;0,21;;0,32466972;0,322097914;0,319526109;0,316954304;0,314382499;0,311810694;0,309238888;0,306667083;0,304095278;0,301523473;0,298951667;0,299131368;0,299311068;0,299490768;0,299670469;0,299850169;0,30002987;0,30020957;0,30038927;0,300568971;0,300748671;0,300640921;0,300533172;0,300425422;0,300317672;0,300209923;0,300102173;0,299994423;0,299886674;0,299778924;0,299671175
Brazil;high_temp;PV;Brazil_PV_4;Brazil_PV_4_high_temp_optimistic;optimistic;36462;0,17;;0,288351671;0,285162261;0,281972851;0,27878344;0,27559403;0,27240462;0,269215209;0,266025799;0,262836389;0,259646978;0,256457568;0,256663311;0,256869055;0,257074798;0,257280542;0,257486285;0,257692029;0,257897772;0,258103516;0,258309259;0,258515002;0,258391665;0,258268327;0,258144989;0,258021652;0,257898314;0,257774976;0,257651638;0,257528301;0,257404963;0,257281625
Belarus;low_temp;Onshore;Belarus_Onshore_3;Belarus_Onshore_3_low_temp_optimistic;optimistic;264;0,22;;0,317235372;0,31707456;0,316913748;0,316752935;0,316592123;0,31643131;0,316270498;0,316109686;0,315948873;0,315788061;0,315627249;0,314731498;0,313835748;0,312939998;0,312044248;0,311148497;0,310252747;0,309356997;0,308461246;0,307565496;0,306669746;0,30539724;0,304124734;0,302852229;0,301579723;0,300307217;0,299034712;0,297762206;0,2964897;0,295217195;0,293944689
Belarus;low_temp;PV;Belarus_PV_4;Belarus_PV_4_low_temp_optimistic;optimistic;78;0,13;;0,185691539;0,186194386;0,186697233;0,18720008;0,187702926;0,188205773;0,18870862;0,189211467;0,189714314;0,190217161;0,190720008;0,190619103;0,190518198;0,190417292;0,190316387;0,190215481;0,190114576;0,19001367;0,189912765;0,189811859;0,189710954;0,189283954;0,188856954;0,188429955;0,188002955;0,187575955;0,187148955;0,186721956;0,186294956;0,185867956;0,185440957
Belarus;high_temp;Onshore;Belarus_Onshore_3;Belarus_Onshore_3_high_temp_optimistic;optimistic;264;0,22;;0,432070804;0,424747051;0,417423297;0,410099544;0,40277579;0,395452037;0,388128283;0,38080453;0,373480776;0,366157023;0,358833269;0,358233451;0,357633633;0,357033814;0,356433996;0,355834177;0,355234359;0,354634541;0,354034722;0,353434904;0,352835085;0,351779678;0,350724271;0,349668863;0,348613456;0,347558048;0,346502641;0,345447234;0,344391826;0,343336419;0,342281011
Belarus;high_temp;PV;Belarus_PV_4;Belarus_PV_4_high_temp_optimistic;optimistic;78;0,13;;0,238427434;0,23579341;0,233159387;0,230525363;0,227891339;0,225257316;0,222623292;0,219989269;0,217355245;0,214721221;0,212087198;0,212300558;0,212513918;0,212727278;0,212940638;0,213153997;0,213367357;0,213580717;0,213794077;0,214007437;0,214220797;0,214113868;0,214006939;0,21390001;0,213793081;0,213686152;0,213579223;0,213472294;0,213365365;0,213258436;0,213151507
Canada;low_temp;Onshore;Canada_Onshore_1;Canada_Onshore_1_low_temp_optimistic;optimistic;3;0,41;;0,571119383;0,570824386;0,570529388;0,57023439;0,569939392;0,569644394;0,569349396;0,569054399;0,568759401;0,568464403;0,568169405;0,566974632;0,56577986;0,564585087;0,563390315;0,562195542;0,56100077;0,559805997;0,558611225;0,557416452;0,556221679;0,553786483;0,551351286;0,548916089;0,546480893;0,544045696;0,541610499;0,539175303;0,536740106;0,534304909;0,531869713
Canada;low_temp;Onshore;Canada_Onshore_2;Canada_Onshore_2_low_temp_optimistic;optimistic;2781;0,32;;0,474066993;0,473763918;0,473460844;0,473157769;0,472854694;0,47255162;0,472248545;0,47194547;0,471642396;0,471339321;0,471036246;0,469669525;0,468302804;0,466936083;0,465569361;0,46420264;0,462835919;0,461469198;0,460102477;0,458735755;0,457369034;0,455283543;0,453198051;0,45111256;0,449027068;0,446941576;0,444856085;0,442770593;0,440685102;0,43859961;0,436514119
Canada;low_temp;Onshore;Canada_Onshore_3;Canada_Onshore_3_low_temp_optimistic;optimistic;10619;0,25;;0,379904902;0,379709937;0,379514972;0,379320007;0,379125042;0,378930077;0,378735112;0,378540148;0,378345183;0,378150218;0,377955253;0,376864451;0,375773649;0,374682846;0,373592044;0,372501242;0,37141044;0,370319637;0,369228835;0,368138033;0,367047231;0,364807649;0,362568067;0,360328486;0,358088904;0,355849322;0,353609741;0,351370159;0,349130578;0,346890996;0,344651414
Canada;low_temp;PV;Canada_PV_4;Canada_PV_4_low_temp_optimistic;optimistic;4335;0,15;;0,208911976;0,20954792;0,210183864;0,210819807;0,211455751;0,212091695;0,212727639;0,213363583;0,213999526;0,21463547;0,215271414;0,215168987;0,21506656;0,214964133;0,214861706;0,214759278;0,214656851;0,214554424;0,214451997;0,21434957;0,214247143;0,213688424;0,213129706;0,212570987;0,212012268;0,21145355;0,210894831;0,210336113;0,209777394;0,209218675;0,208659957
Canada;high_temp;Onshore;Canada_Onshore_1;Canada_Onshore_1_high_temp_optimistic;optimistic;3;0,41;;0,712573658;0,704199943;0,695826228;0,687452513;0,679078798;0,670705083;0,662331368;0,653957653;0,645583938;0,637210223;0,628836508;0,628116624;0,62739674;0,626676856;0,625956972;0,625237088;0,624517204;0,62379732;0,623077436;0,622357552;0,621637668;0,620362901;0,619088134;0,617813368;0,616538601;0,615263835;0,613989068;0,612714301;0,611439535;0,610164768;0,608890002
Canada;high_temp;Onshore;Canada_Onshore_2;Canada_Onshore_2_high_temp_optimistic;optimistic;2781;0,32;;0,628499609;0,619223334;0,609947059;0,600670784;0,591394509;0,582118234;0,57284196;0,563565685;0,55428941;0,545013135;0,53573686;0,535105127;0,534473394;0,533841661;0,533209928;0,532578195;0,531946463;0,53131473;0,530682997;0,530051264;0,529419531;0,528013289;0,526607046;0,525200804;0,523794561;0,522388319;0,520982076;0,519575834;0,518169592;0,516763349;0,515357107
Canada;high_temp;Onshore;Canada_Onshore_3;Canada_Onshore_3_high_temp_optimistic;optimistic;10619;0,25;;0,534714373;0,525329253;0,515944134;0,506559014;0,497173895;0,487788775;0,478403656;0,469018536;0,459633416;0,450248297;0,440863177;0,440123086;0,439382994;0,438642902;0,437902811;0,437162719;0,436422627;0,435682536;0,434942444;0,434202352;0,433462261;0,432039395;0,430616529;0,429193664;0,427770798;0,426347932;0,424925067;0,423502201;0,422079335;0,42065647;0,419233604
Canada;high_temp;PV;Canada_PV_4;Canada_PV_4_high_temp_optimistic;optimistic;4335;0,15;;0,271150908;0,268224198;0,265297488;0,262370777;0,259444067;0,256517357;0,253590646;0,250663936;0,247737226;0,244810515;0,241883805;0,242107553;0,242331301;0,24255505;0,242778798;0,243002546;0,243226294;0,243450042;0,243673791;0,243897539;0,244121287;0,243981253;0,243841219;0,243701184;0,24356115;0,243421116;0,243281081;0,243141047;0,243001013;0,242860979;0,242720944
Switzerland;low_temp;PV;Switzerland_PV_4;Switzerland_PV_4_low_temp_optimistic;optimistic;409;0,13;;0,191558032;0,192166414;0,192774797;0,19338318;0,193991562;0,194599945;0,195208327;0,19581671;0,196425092;0,197033475;0,197641857;0,197545464;0,19744907;0,197352677;0,197256283;0,197159889;0,197063496;0,196967102;0,196870709;0,196774315;0,196677922;0,196165933;0,195653944;0,195141955;0,194629966;0,194117977;0,193605988;0,193093999;0,19258201;0,192070021;0,191558032
Switzerland;high_temp;PV;Switzerland_PV_4;Switzerland_PV_4_high_temp_optimistic;optimistic;409;0,13;;0,2488476;0,24610547;0,24336334;0,24062121;0,23787908;0,23513695;0,23239482;0,229652691;0,226910561;0,224168431;0,221426301;0,221590769;0,221755237;0,221919705;0,222084173;0,222248641;0,222413109;0,222577577;0,222742045;0,222906513;0,223070981;0,222972397;0,222873814;0,222775231;0,222676647;0,222578064;0,222479481;0,222380897;0,222282314;0,22218373;0,222085147
Chile;low_temp;Onshore;Chile_Onshore_1;Chile_Onshore_1_low_temp_optimistic;optimistic;8;0,43;;0,634675429;0,6344974;0,634319372;0,634141344;0,633963316;0,633785287;0,633607259;0,633429231;0,633251203;0,633073174;0,632895146;0,632041845;0,631188543;0,630335241;0,62948194;0,628628638;0,627775337;0,626922035;0,626068734;0,625215432;0,62436213;0,622667935;0,62097374;0,619279544;0,617585349;0,615891153;0,614196958;0,612502762;0,610808567;0,609114372;0,607420176
Chile;low_temp;Onshore;Chile_Onshore_2;Chile_Onshore_2_low_temp_optimistic;optimistic;26;0,35;;0,56767456;0,567482159;0,567289759;0,567097359;0,566904958;0,566712558;0,566520157;0,566327757;0,566135356;0,565942956;0,565750555;0,565004184;0,564257813;0,563511442;0,562765071;0,562018699;0,561272328;0,560525957;0,559779586;0,559033215;0,558286844;0,555961227;0,553635611;0,551309994;0,548984378;0,546658761;0,544333144;0,542007528;0,539681911;0,537356295;0,535030678
Chile;low_temp;Onshore;Chile_Onshore_3;Chile_Onshore_3_low_temp_optimistic;optimistic;173;0,25;;0,464878018;0,464686796;0,464495574;0,464304352;0,464113131;0,463921909;0,463730687;0,463539465;0,463348243;0,463157021;0,462965799;0,46169417;0,46042254;0,45915091;0,45787928;0,45660765;0,455336021;0,454064391;0,452792761;0,451521131;0,450249502;0,448308451;0,4463674;0,44442635;0,442485299;0,440544248;0,438603198;0,436662147;0,434721097;0,432780046;0,430838995
Chile;low_temp;Offshore_1;Chile_Offshore_1;Chile_Offshore_1_low_temp_optimistic;optimistic;39;0,54;;0,664219783;0,664180903;0,664142024;0,664103144;0,664064265;0,664025385;0,663986505;0,663947626;0,663908746;0,663869867;0,663830987;0,663372289;0,662913592;0,662454894;0,661996196;0,661537498;0,661078801;0,660620103;0,660161405;0,659702707;0,65924401;0,657818895;0,65639378;0,654968665;0,65354355;0,652118435;0,650693321;0,649268206;0,647843091;0,646417976;0,644992861
Chile;low_temp;Offshore_2;Chile_Offshore_2;Chile_Offshore_2_low_temp_optimistic;optimistic;48;0,51;;0,622359623;0,622359623;0,622359623;0,622359623;0,622359623;0,622359623;0,622359623;0,622359623;0,622359623;0,622359623;0,622359623;0,621872266;0,621384909;0,620897552;0,620410194;0,619922837;0,61943548;0,618948123;0,618460765;0,617973408;0,617486051;0,616308793;0,615131536;0,613954279;0,612777021;0,611599764;0,610422506;0,609245249;0,608067991;0,606890734;0,605713476
Chile;low_temp;PV;Chile_PV_3;Chile_PV_3_low_temp_optimistic;optimistic;4;0,20;;0,264465939;0,26486501;0,26526408;0,26566315;0,26606222;0,266461291;0,266860361;0,267259431;0,267658501;0,268057572;0,268456642;0,268358054;0,268259466;0,268160878;0,26806229;0,267963702;0,267865115;0,267766527;0,267667939;0,267569351;0,267470763;0,267136229;0,266801696;0,266467162;0,266132628;0,265798094;0,265463561;0,265129027;0,264794493;0,26445996;0,264125426
Chile;low_temp;PV;Chile_PV_4;Chile_PV_4_low_temp_optimistic;optimistic;6704;0,17;;0,230778077;0,231388214;0,231998351;0,232608489;0,233218626;0,233828763;0,2344389;0,235049038;0,235659175;0,236269312;0,23687945;0,236798658;0,236717866;0,236637074;0,236556282;0,23647549;0,236394698;0,236313906;0,236233114;0,236152322;0,23607153;0,235542185;0,235012839;0,234483494;0,233954149;0,233424803;0,232895458;0,232366113;0,231836767;0,231307422;0,230778077
Chile;high_temp;Onshore;Chile_Onshore_1;Chile_Onshore_1_high_temp_optimistic;optimistic;8;0,43;;0,720683059;0,715783679;0,710884298;0,705984918;0,701085538;0,696186158;0,691286778;0,686387398;0,681488018;0,676588637;0,671689257;0,671455903;0,67122255;0,670989196;0,670755842;0,670522488;0,670289134;0,67005578;0,669822426;0,669589072;0,669355719;0,668457047;0,667558375;0,666659703;0,665761031;0,66486236;0,663963688;0,663065016;0,662166344;0,661267673;0,660369001
Chile;high_temp;Onshore;Chile_Onshore_2;Chile_Onshore_2_high_temp_optimistic;optimistic;26;0,35;;0,678055533;0,671782308;0,665509083;0,659235858;0,652962633;0,646689408;0,640416184;0,634142959;0,627869734;0,621596509;0,615323284;0,615060289;0,614797294;0,614534299;0,614271304;0,614008308;0,613745313;0,613482318;0,613219323;0,612956327;0,612693332;0,611437223;0,610181114;0,608925005;0,607668896;0,606412787;0,605156678;0,603900569;0,60264446;0,601388351;0,600132242
Chile;high_temp;Onshore;Chile_Onshore_3;Chile_Onshore_3_high_temp_optimistic;optimistic;173;0,25;;0,600138136;0,592378052;0,584617969;0,576857886;0,569097803;0,56133772;0,553577637;0,545817554;0,53805747;0,530297387;0,522537304;0,521728036;0,520918768;0,5201095;0,519300232;0,518490963;0,517681695;0,516872427;0,516063159;0,515253891;0,514444623;0,513176868;0,511909114;0,510641359;0,509373605;0,50810585;0,506838095;0,505570341;0,504302586;0,503034832;0,501767077
Chile;high_temp;Offshore_1;Chile_Offshore_1;Chile_Offshore_1_high_temp_optimistic;optimistic;39;0,54;;0,769722405;0,763480234;0,757238063;0,750995892;0,744753721;0,73851155;0,732269379;0,726027208;0,719785037;0,713542866;0,707300695;0,70714273;0,706984765;0,7068268;0,706668835;0,706510871;0,706352906;0,706194941;0,706036976;0,705879011;0,705721046;0,704955224;0,704189402;0,70342358;0,702657758;0,701891936;0,701126114;0,700360291;0,699594469;0,698828647;0,698062825
Chile;high_temp;Offshore_2;Chile_Offshore_2;Chile_Offshore_2_high_temp_optimistic;optimistic;48;0,51;;0,727661384;0,721216923;0,714772463;0,708328002;0,701883542;0,695439082;0,688994621;0,682550161;0,6761057;0,66966124;0,663216779;0,663075556;0,662934333;0,66279311;0,662651887;0,662510664;0,662369441;0,662228218;0,662086995;0,661945771;0,661804548;0,66107371;0,660342873;0,659612035;0,658881197;0,658150359;0,657419521;0,656688683;0,655957845;0,655227008;0,65449617
Chile;high_temp;PV;Chile_PV_3;Chile_PV_3_high_temp_optimistic;optimistic;4;0,20;;0,312556492;0,310255888;0,307955284;0,30565468;0,303354076;0,301053472;0,298752868;0,296452264;0,29415166;0,291851056;0,289550452;0,289854756;0,29015906;0,290463365;0,290767669;0,291071973;0,291376277;0,291680581;0,291984886;0,29228919;0,292593494;0,292440677;0,292287861;0,292135044;0,291982228;0,291829411;0,291676594;0,291523778;0,291370961;0,291218145;0,291065328
Chile;high_temp;PV;Chile_PV_4;Chile_PV_4_high_temp_optimistic;optimistic;6704;0,17;;0,280535545;0,277748526;0,274961507;0,272174489;0,26938747;0,266600451;0,263813432;0,261026413;0,258239395;0,255452376;0,252665357;0,252804248;0,25294314;0,253082031;0,253220922;0,253359813;0,253498704;0,253637596;0,253776487;0,253915378;0,254054269;0,253950334;0,253846398;0,253742462;0,253638526;0,25353459;0,253430655;0,253326719;0,253222783;0,253118847;0,253014911
China;low_temp;Onshore;China_Onshore_1;China_Onshore_1_low_temp_optimistic;optimistic;3;0,41;;0,567084173;0,566905533;0,566726894;0,566548254;0,566369614;0,566190974;0,566012334;0,565833695;0,565655055;0,565476415;0,565297775;0,564213762;0,563129748;0,562045735;0,560961722;0,559877708;0,558793695;0,557709681;0,556625668;0,555541655;0,554457641;0,552176502;0,549895363;0,547614223;0,545333084;0,543051945;0,540770805;0,538489666;0,536208527;0,533927388;0,531646248
China;low_temp;Onshore;China_Onshore_2;China_Onshore_2_low_temp_optimistic;optimistic;1659;0,33;;0,483186976;0,483005776;0,482824576;0,482643375;0,482462175;0,482280974;0,482099774;0,481918574;0,481737373;0,481556173;0,481374973;0,48006292;0,478750868;0,477438815;0,476126763;0,474814711;0,473502658;0,472190606;0,470878554;0,469566501;0,468254449;0,466157431;0,464060413;0,461963395;0,459866377;0,457769359;0,455672341;0,453575323;0,451478305;0,449381287;0,447284269
China;low_temp;Onshore;China_Onshore_3;China_Onshore_3_low_temp_optimistic;optimistic;6407;0,25;;0,38059597;0,380378882;0,380161793;0,379944705;0,379727616;0,379510528;0,379293439;0,379076351;0,378859262;0,378642174;0,378425086;0,377414749;0,376404412;0,375394075;0,374383738;0,373373401;0,372363064;0,371352727;0,37034239;0,369332053;0,368321716;0,366433781;0,364545846;0,362657911;0,360769976;0,35888204;0,356994105;0,35510617;0,353218235;0,351330299;0,349442364
China;low_temp;Offshore_1;China_Offshore_1;China_Offshore_1_low_temp_optimistic;optimistic;579;0,36;;0,43295222;0,432919156;0,432886092;0,432853028;0,432819964;0,4327869;0,432753836;0,432720772;0,432687708;0,432654644;0,43262158;0,431906764;0,431191947;0,430477131;0,429762314;0,429047498;0,428332682;0,427617865;0,426903049;0,426188232;0,425473416;0,42390476;0,422336104;0,420767448;0,419198793;0,417630137;0,416061481;0,414492825;0,412924169;0,411355513;0,409786857
China;low_temp;Offshore_2;China_Offshore_2;China_Offshore_2_low_temp_optimistic;optimistic;623;0,41;;0,467343912;0,467343912;0,467343912;0,467343912;0,467343912;0,467343912;0,467343912;0,467343912;0,467343912;0,467343912;0,467343912;0,466702369;0,466060827;0,465419285;0,464777742;0,4641362;0,463494657;0,462853115;0,462211572;0,46157003;0,460928488;0,459919402;0,458910316;0,45790123;0,456892144;0,455883058;0,454873972;0,453864886;0,4528558;0,451846714;0,450837628
China;low_temp;PV;China_PV_3;China_PV_3_low_temp_optimistic;optimistic;1458;0,20;;0,271519274;0,272221487;0,272923701;0,273625914;0,274328127;0,27503034;0,275732554;0,276434767;0,27713698;0,277839194;0,278541407;0,278429271;0,278317135;0,278204999;0,278092864;0,277980728;0,277868592;0,277756456;0,27764432;0,277532184;0,277420048;0,276801852;0,276183656;0,27556546;0,274947264;0,274329068;0,273710872;0,273092676;0,27247448;0,271856284;0,271238088
China;low_temp;PV;China_PV_4;China_PV_4_low_temp_optimistic;optimistic;123230;0,18;;0,244347131;0,24494137;0,245535609;0,246129847;0,246724086;0,247318325;0,247912563;0,248506802;0,249101041;0,249695279;0,250289518;0,250164994;0,25004047;0,249915947;0,249791423;0,249666899;0,249542375;0,249417851;0,249293327;0,249168803;0,24904428;0,248574565;0,24810485;0,247635135;0,24716542;0,246695705;0,246225991;0,245756276;0,245286561;0,244816846;0,244347131
China;high_temp;Onshore;China_Onshore_1;China_Onshore_1_high_temp_optimistic;optimistic;3;0,41;;0,715154276;0,706153827;0,697153378;0,688152929;0,679152479;0,67015203;0,661151581;0,652151132;0,643150682;0,634150233;0,625149784;0,624406378;0,623662973;0,622919567;0,622176161;0,621432755;0,62068935;0,619945944;0,619202538;0,618459133;0,617715727;0,616301052;0,614886377;0,613471702;0,612057027;0,610642351;0,609227676;0,607813001;0,606398326;0,604983651;0,603568976
China;high_temp;Onshore;China_Onshore_2;China_Onshore_2_high_temp_optimistic;optimistic;1659;0,33;;0,633438319;0,624041921;0,614645524;0,605249126;0,595852729;0,586456331;0,577059934;0,567663537;0,558267139;0,548870742;0,539474344;0,538959443;0,538444542;0,537929641;0,53741474;0,536899839;0,536384938;0,535870036;0,535355135;0,534840234;0,534325333;0,532791112;0,531256891;0,52972267;0,528188449;0,526654228;0,525120007;0,523585785;0,522051564;0,520517343;0,518983122
China;high_temp;Onshore;China_Onshore_3;China_Onshore_3_high_temp_optimistic;optimistic;6407;0,25;;0,522560172;0,513708666;0,50485716;0,496005654;0,487154148;0,478302642;0,469451136;0,46059963;0,451748124;0,442896618;0,434045112;0,433340421;0,432635731;0,43193104;0,43122635;0,430521659;0,429816969;0,429112278;0,428407588;0,427702897;0,426998207;0,425848339;0,42469847;0,423548602;0,422398734;0,421248866;0,420098998;0,41894913;0,417799262;0,416649393;0,415499525
China;high_temp;Offshore_1;China_Offshore_1;China_Offshore_1_high_temp_optimistic;optimistic;579;0,36;;0,569790576;0,561337776;0,552884975;0,544432175;0,535979375;0,527526575;0,519073774;0,510620974;0,502168174;0,493715373;0,485262573;0,485096846;0,484931119;0,484765392;0,484599665;0,484433938;0,484268211;0,484102483;0,483936756;0,483771029;0,483605302;0,482593785;0,481582267;0,48057075;0,479559233;0,478547715;0,477536198;0,476524681;0,475513163;0,474501646;0,473490129
China;high_temp;Offshore_2;China_Offshore_2;China_Offshore_2_high_temp_optimistic;optimistic;623;0,41;;0,591685133;0,583898928;0,576112724;0,568326519;0,560540314;0,55275411;0,544967905;0,5371817;0,529395495;0,521609291;0,513823086;0,513640674;0,513458262;0,51327585;0,513093438;0,512911026;0,512728614;0,512546202;0,51236379;0,512181378;0,511998966;0,511142829;0,510286692;0,509430554;0,508574417;0,50771828;0,506862143;0,506006005;0,505149868;0,504293731;0,503437593
China;high_temp;PV;China_PV_3;China_PV_3_high_temp_optimistic;optimistic;1458;0,20;;0,333775027;0,330749745;0,327724462;0,32469918;0,321673898;0,318648615;0,315623333;0,31259805;0,309572768;0,306547486;0,303522203;0,303685528;0,303848852;0,304012177;0,304175501;0,304338826;0,30450215;0,304665475;0,304828799;0,304992124;0,305155448;0,305046595;0,304937741;0,304828888;0,304720034;0,304611181;0,304502327;0,304393474;0,304284621;0,304175767;0,304066914
China;high_temp;PV;China_PV_4;China_PV_4_high_temp_optimistic;optimistic;123230;0,18;;0,302634541;0,29984509;0,297055638;0,294266186;0,291476734;0,288687283;0,285897831;0,283108379;0,280318927;0,277529475;0,274740024;0,274920721;0,275101418;0,275282115;0,275462812;0,275643509;0,275824206;0,276004903;0,2761856;0,276366297;0,276546994;0,276456758;0,276366522;0,276276286;0,276186051;0,276095815;0,276005579;0,275915343;0,275825107;0,275734871;0,275644635
Colombia;low_temp;Onshore;Colombia_Onshore_1;Colombia_Onshore_1_low_temp_optimistic;optimistic;8;0,54;;0,763130286;0,762858936;0,762587587;0,762316238;0,762044889;0,76177354;0,761502191;0,761230842;0,760959493;0,760688143;0,760416794;0,759388071;0,758359347;0,757330624;0,7563019;0,755273177;0,754244454;0,75321573;0,752187007;0,751158283;0,75012956;0,747883626;0,745637693;0,743391759;0,741145826;0,738899892;0,736653958;0,734408025;0,732162091;0,729916158;0,727670224
Colombia;low_temp;Onshore;Colombia_Onshore_2;Colombia_Onshore_2_low_temp_optimistic;optimistic;18;0,33;;0,572798308;0,572517527;0,572236746;0,571955965;0,571675184;0,571394403;0,571113621;0,57083284;0,570552059;0,570271278;0,569990497;0,56865899;0,567327483;0,565995976;0,56466447;0,563332963;0,562001456;0,560669949;0,559338443;0,558006936;0,556675429;0,553490525;0,550305621;0,547120716;0,543935812;0,540750908;0,537566003;0,534381099;0,531196195;0,52801129;0,524826386
Colombia;low_temp;Onshore;Colombia_Onshore_3;Colombia_Onshore_3_low_temp_optimistic;optimistic;14;0,25;;0,474495901;0,474246343;0,473996785;0,473747227;0,473497668;0,47324811;0,472998552;0,472748994;0,472499435;0,472249877;0,472000319;0,47036525;0,46873018;0,467095111;0,465460042;0,463824973;0,462189904;0,460554834;0,458919765;0,457284696;0,455649627;0,453036539;0,450423452;0,447810364;0,445197277;0,44258419;0,439971102;0,437358015;0,434744927;0,43213184;0,429518753
Colombia;low_temp;Offshore_1;Colombia_Offshore_1;Colombia_Offshore_1_low_temp_optimistic;optimistic;31;0,30;;0,493723447;0,493723447;0,493723447;0,493723447;0,493723447;0,493723447;0,493723447;0,493723447;0,493723447;0,493723447;0,493723447;0,493135085;0,492546724;0,491958362;0,49137;0,490781638;0,490193276;0,489604914;0,489016552;0,48842819;0,487839829;0,486248074;0,484656319;0,483064564;0,481472809;0,479881054;0,478289299;0,476697544;0,475105789;0,473514034;0,47192228
Colombia;low_temp;Offshore_2;Colombia_Offshore_2;Colombia_Offshore_2_low_temp_optimistic;optimistic;27;0,34;;0,51391629;0,51391629;0,51391629;0,51391629;0,51391629;0,51391629;0,51391629;0,51391629;0,51391629;0,51391629;0,51391629;0,513460584;0,513004877;0,51254917;0,512093463;0,511637756;0,511182049;0,510726342;0,510270635;0,509814928;0,509359221;0,507766388;0,506173555;0,504580722;0,502987889;0,501395055;0,499802222;0,498209389;0,496616556;0,495023723;0,493430889
Colombia;low_temp;PV;Colombia_PV_2;Colombia_PV_2_low_temp_optimistic;optimistic;24;0,22;;0,313844587;0,314390425;0,314936263;0,315482101;0,316027939;0,316573776;0,317119614;0,317665452;0,31821129;0,318757128;0,319302965;0,31920123;0,319099494;0,318997759;0,318896023;0,318794288;0,318692552;0,318590817;0,318489081;0,318387346;0,31828561;0,317807137;0,317328665;0,316850192;0,316371719;0,315893247;0,315414774;0,314936301;0,314457828;0,313979356;0,313500883
Colombia;low_temp;PV;Colombia_PV_3;Colombia_PV_3_low_temp_optimistic;optimistic;20;0,21;;0,30600342;0,306502525;0,30700163;0,307500735;0,307999841;0,308498946;0,308998051;0,309497156;0,309996261;0,310495366;0,310994471;0,31092371;0,310852949;0,310782188;0,310711428;0,310640667;0,310569906;0,310499145;0,310428384;0,310357623;0,310286862;0,309822538;0,309358214;0,30889389;0,308429567;0,307965243;0,307500919;0,307036595;0,306572271;0,306107947;0,305643623
Colombia;low_temp;PV;Colombia_PV_4;Colombia_PV_4_low_temp_optimistic;optimistic;1384;0,16;;0,258350493;0,258985905;0,259621316;0,260256728;0,260892139;0,26152755;0,262162962;0,262798373;0,263433785;0,264069196;0,264704608;0,264577704;0,2644508;0,264323897;0,264196993;0,264070089;0,263943186;0,263816282;0,263689378;0,263562475;0,263435571;0,262842465;0,262249358;0,261656252;0,261063146;0,260470039;0,259876933;0,259283827;0,25869072;0,258097614;0,257504508
Colombia;high_temp;Onshore;Colombia_Onshore_1;Colombia_Onshore_1_high_temp_optimistic;optimistic;8;0,54;;0,870893181;0,864669003;0,858444825;0,852220647;0,845996469;0,839772291;0,833548113;0,827323935;0,821099758;0,81487558;0,808651402;0,808269124;0,807886846;0,807504568;0,80712229;0,806740013;0,806357735;0,805975457;0,805593179;0,805210901;0,804828623;0,803742006;0,80265539;0,801568773;0,800482156;0,799395539;0,798308922;0,797222305;0,796135688;0,795049071;0,793962454
Colombia;high_temp;Onshore;Colombia_Onshore_2;Colombia_Onshore_2_high_temp_optimistic;optimistic;18;0,33;;0,744194448;0,734050442;0,723906437;0,713762431;0,703618425;0,693474419;0,683330413;0,673186407;0,663042401;0,652898395;0,642754389;0,641907135;0,64105988;0,640212625;0,639365371;0,638518116;0,637670861;0,636823606;0,635976352;0,635129097;0,634281842;0,632701741;0,631121639;0,629541538;0,627961436;0,626381335;0,624801233;0,623221132;0,62164103;0,620060929;0,618480827
Colombia;high_temp;Onshore;Colombia_Onshore_3;Colombia_Onshore_3_high_temp_optimistic;optimistic;14;0,25;;0,656234813;0,645694932;0,63515505;0,624615169;0,614075287;0,603535405;0,592995524;0,582455642;0,57191576;0,561375879;0,550835997;0,550047735;0,549259473;0,548471211;0,547682949;0,546894687;0,546106425;0,545318163;0,5445299;0,543741638;0,542953376;0,541125727;0,539298077;0,537470427;0,535642777;0,533815127;0,531987478;0,530159828;0,528332178;0,526504528;0,524676879
Colombia;high_temp;Offshore_1;Colombia_Offshore_1;Colombia_Offshore_1_high_temp_optimistic;optimistic;31;0,30;;0,623700808;0,615814256;0,607927704;0,600041153;0,592154601;0,584268049;0,576381497;0,568494946;0,560608394;0,552721842;0,54483529;0,544642772;0,544450253;0,544257735;0,544065216;0,543872697;0,543680179;0,54348766;0,543295142;0,543102623;0,542910104;0,542247276;0,541584449;0,540921621;0,540258793;0,539595965;0,538933137;0,538270309;0,537607481;0,536944653;0,536281825
